Area,Location_Score,Square_Feet,Num_Bedrooms,Building_Age,Owner_Name,Street_Address,Price_BDT
Bagichagaon,3.5,872,2,18,অশোক দাশগুপ্তা,"৮৬৪, উত্তর ব্রাহ্মণমাটি সেন্টার, Bagichagaon, Cumilla",5245386.63
Chawkbazar,2.2,2109,3,6,তামিম আবদুল্লাহ,"৩৬, শান্তিসড়ক, Chawkbazar, Cumilla",7894542.61
Tomsom Bridge,3.0,2189,3,16,সৌমিক মোড়ল,"৭৫৪, মধ্য আলমডাঙ্গা এভিনিউ, Tomsom Bridge, Cumilla",8819244.76
Bagichagaon,3.5,1431,2,19,মাধুরী তালুকদার,"৪২৫, কুতুবএভিনিউ, Bagichagaon, Cumilla",6634400.78
Shashongacha,2.0,1437,2,20,অদিতি সরকার,"৫, মোড়লতলা, Shashongacha, Cumilla",5433341.62
Kandirpar,4.0,1250,2,6,বাসির সিনহা,"৫৯৪, নতুন ফটিকডাঙ্গা রোড, Kandirpar, Cumilla",6740979.3
Kandirpar,4.0,1659,3,10,চঞ্চল আচার্য্য,"৪, মিরদিয়া পাড়া, Kandirpar, Cumilla",7593365.35
Kotbari,2.5,1720,3,9,মিষ্টি চৌধুরী,"৭, দক্ষিণ মিরডাঙ্গা কর্নার, Kotbari, Cumilla",7090635.63
Dharmapur,1.8,1572,2,11,ইমতিয়াজ প্রামানিক,"৯৮২, পূর্ব ফটিকগ্রাম প্লাজা, Dharmapur, Cumilla",6016280.84
Kotbari,2.5,1478,2,17,খুশি বসু,"৯, জগন্নাথচত্বর, Kotbari, Cumilla",6029138.78
Dharmapur,1.8,1437,2,6,মৃত্যুঞ্জয় সিনহা,"৩, পশ্চিম উজিরমহল্লা, Dharmapur, Cumilla",5820106.46
Race Course,3.2,1006,2,21,সাব্বির হুরাইরা,"৫২, উত্তর নালিতারাস্তা, Race Course, Cumilla",4251297.9
Tomsom Bridge,3.0,971,2,21,অভি চ্যাটার্জি,"২, পূর্ব দেবীদিয়া, Tomsom Bridge, Cumilla",4600191.69
Police Line,3.1,1152,2,5,আকাশ বিশ্বাস,"৭৫০, মোহাম্মদস্টেশন, Police Line, Cumilla",5510714.76
Bagichagaon,3.5,800,2,6,রহিম মজুমদার,"৮৯, পশ্চিম হাকিমলেন, Bagichagaon, Cumilla",4706177.03
Dharmapur,1.8,1220,2,13,শ্রাবনী হুরাইরা,"৬৯, নতুন হাকিমপার্ক, Dharmapur, Cumilla",3806984.16
Dharmapur,1.8,1306,2,24,অদৃতা মৃধা,"৩৪, পলাশডাঙ্গা, Dharmapur, Cumilla",5038897.18
Dharmapur,1.8,1854,3,12,ইমতিয়াজ সিনহা,"৮০, পুরাতন দেবখালি মোড়, Dharmapur, Cumilla",6123638.86
Jhawtala,3.8,961,2,7,শুভশ্রী মন্ডল,"৩, জগন্নাথমাটি, Jhawtala, Cumilla",5476435.8
Dharmapur,1.8,1548,2,10,মুনতাসির হোসাইন,"১৯, পুরাতন নালিতাবাজার কর্নার, Dharmapur, Cumilla",5030347.58
Police Line,3.1,1654,3,14,অন্তরা চৌধুরী,"৯, সুন্দরএভিনিউ, Police Line, Cumilla",7669508.81
Race Course,3.2,2329,4,23,জগদীশ সিনহা,"৯১, মধ্য রানীখালি, Race Course, Cumilla",8874127.87
Bagichagaon,3.5,1564,2,24,করিম আরা,"২৮৬, দক্ষিণ চৌদ্দখালি পার্ক, Bagichagaon, Cumilla",6190392.34
Tomsom Bridge,3.0,1760,3,21,মাধুরী মিশ্র,"১, লালখালি, Tomsom Bridge, Cumilla",7179440.53
Police Line,3.1,1517,2,8,শ্রাবন্তী সেন,"৪, ফকিরমহাসড়ক, Police Line, Cumilla",5985290.03
Kandirpar,4.0,2641,4,13,আয়ুশি সরকার,"৫৫৬, কাজীপুর স্টেশন, Kandirpar, Cumilla",11754392.29
Bagichagaon,3.5,2173,3,13,নয়ন তালুকদার,"৭, ওসমানীসেন্টার, Bagichagaon, Cumilla",10291198.37
Chawkbazar,2.2,1501,2,14,অজিত আচার্য্য,"৩৮৫, মধ্য ব্রাহ্মণচত্বর, Chawkbazar, Cumilla",6811302.38
Tomsom Bridge,3.0,1503,2,24,কেয়া হাকিম,"২৬, কমলবাড়ি, Tomsom Bridge, Cumilla",6806618.72
Kotbari,2.5,1739,3,16,অশোক মন্ডল,"৬৬, মহাদেবমোড়, Kotbari, Cumilla",7691088.14
Police Line,3.1,2030,3,14,আয়ুশি বাগচী,"২২৯, পূর্ব তারাচর, Police Line, Cumilla",8182091.17
Shashongacha,2.0,1606,2,24,অজয় বিশ্বাস,"৮৬, শান্তিগঞ্জ গলি, Shashongacha, Cumilla",6109634.93
Bagichagaon,3.5,2795,5,13,বিদ্যা সিনহা,"৬৬১, সৈয়দপাড়া, Bagichagaon, Cumilla",11712623.87
Dharmapur,1.8,1032,2,23,বাকের চৌধুরী,"১৪, পূর্ব হাকিমলেন, Dharmapur, Cumilla",3535533.07
Tomsom Bridge,3.0,921,2,17,আজাদ মৃধা,"৪, বিশ্বনাথগড়, Tomsom Bridge, Cumilla",5658314.01
Police Line,3.1,800,2,1,আলিয়া প্রামানিক,"২২, মুরাদগ্রাম কর্নার, Police Line, Cumilla",4152218.45
Dharmapur,1.8,2095,3,13,জয়দীপ মৃধা,"৬৬২, নতুন মনিরামঘাট, Dharmapur, Cumilla",7931591.5
Race Course,3.2,1109,2,5,কাফি মৃধা,"৭৬৫, পূর্ব মানিকদিয়া মহল্লা, Race Course, Cumilla",5704734.14
Kandirpar,4.0,1792,3,20,অনন্যা ব্যানার্জি,"৫৭৯, সুবর্ণগ্রাম রোড, Kandirpar, Cumilla",8728560.59
Chawkbazar,2.2,800,2,23,মিনা পাল,"৯, দৌলতগঞ্জ লেন, Chawkbazar, Cumilla",3334254.06
Dharmapur,1.8,1362,2,5,চঞ্চল বিশ্বাস,"৩৩, পূর্ব ইসলামচর, Dharmapur, Cumilla",4590109.5
Tomsom Bridge,3.0,1928,3,17,মাধুরী সিনহা,"১৭৫, সুবর্ণবাড়ি, Tomsom Bridge, Cumilla",7945115.67
Dharmapur,1.8,1892,3,3,শ্রাবনী বাগচী,"৪৩৩, উত্তর মাধবরোড, Dharmapur, Cumilla",7766715.86
Chawkbazar,2.2,1826,3,18,প্রদীপ মন্ডল,"৪৪, ওসমানীমাটি, Chawkbazar, Cumilla",7549804.73
Tomsom Bridge,3.0,1834,3,9,রোহিত মন্ডল,"৫৭৫, উত্তর দৌলতদিয়া, Tomsom Bridge, Cumilla",7313280.83
Dharmapur,1.8,1745,3,9,শ্রাবনী প্রধান,"৭, নতুন লালচর প্লাজা, Dharmapur, Cumilla",7042609.91
Kandirpar,4.0,1531,2,3,রাজ সিনহা,"৭০, নতুন বটিয়াহার মহাসড়ক, Kandirpar, Cumilla",8270612.81
Race Course,3.2,1566,2,23,ইকবাল আলম,"৭, পার্বতীএভিনিউ, Race Course, Cumilla",7452094.72
Chawkbazar,2.2,2616,4,1,আশ্বিনী মোড়ল,"৭৩০, পুরাতন সখিপার্ক, Chawkbazar, Cumilla",11562944.32
Bagichagaon,3.5,1758,3,19,কুনাল সিনহা,"৩, গৌরনগর, Bagichagaon, Cumilla",8020242.39
Police Line,3.1,1106,2,16,বাকের আক্তার,"৯, রামরোড, Police Line, Cumilla",5792941.83
Jhawtala,3.8,1225,2,15,আনিস মৃধা,"৫৩, কুমারমাটি কর্নার, Jhawtala, Cumilla",6517089.91
Police Line,3.1,1685,3,12,রিনা তালুকদার,"৫২, পশ্চিম বালিয়াচত্বর, Police Line, Cumilla",6572163.79
Jhawtala,3.8,1328,2,1,রাসেল হোসাইন,"৫, তেরচর সড়ক, Jhawtala, Cumilla",7399227.36
Shashongacha,2.0,1249,2,4,মিনা চ্যাটার্জি,"২১, পশ্চিম করিমগাঁ স্টেশন, Shashongacha, Cumilla",6018434.96
Bagichagaon,3.5,1656,3,19,প্রান্ত ঘোষ,"৫, দক্ষিণ দৌলতগ্রাম, Bagichagaon, Cumilla",7815074.38
Chawkbazar,2.2,2040,3,17,খুশি প্রামানিক,"৩৮৫, রামমাটি, Chawkbazar, Cumilla",7403000.16
Chawkbazar,2.2,1653,3,5,রাশেদ সিনহা,"৫৬, গৌরহার, Chawkbazar, Cumilla",6939467.56
Kandirpar,4.0,1201,2,16,মনোজ সিনহা,"৮৭১, কাজীগ্রাম, Kandirpar, Cumilla",6694528.05
Jhawtala,3.8,2005,3,16,অদৃতা পোদ্দার,"১৭৩, সিরাজনগর এভিনিউ, Jhawtala, Cumilla",8545825.33
Chawkbazar,2.2,1584,2,15,মিলা চন্দ্র,"৭৭৪, সিরাজতলা, Chawkbazar, Cumilla",6280803.59
Tomsom Bridge,3.0,1187,2,4,আসাদ সরকার,"৫৭১, কমলমাটি, Tomsom Bridge, Cumilla",5451251.4
Police Line,3.1,1729,3,14,আয়ুশি মন্ডল,"২, দৌলতডাঙ্গা, Police Line, Cumilla",7918738.78
Shashongacha,2.0,1481,2,23,আকাশ পোদ্দার,"৬, মধ্য তারাপ্লাজা, Shashongacha, Cumilla",6223500.07
Jhawtala,3.8,1298,2,19,আবির হোসাইন,"৮৭, কালিয়াডাঙ্গা, Jhawtala, Cumilla",6070538.26
Jhawtala,3.8,1692,3,14,রুদ্র আওয়াল,"১৩, মোহাম্মদঘাট, Jhawtala, Cumilla",7437682.24
Dharmapur,1.8,1540,2,14,বাকের রহমান,"৫৩৭, বাজিতলেন, Dharmapur, Cumilla",5845334.64
Police Line,3.1,1684,3,18,মুনতাকিম খান,"৭২৪, পুরাতন মোহাম্মদহাট রোড, Police Line, Cumilla",7552571.03
Kotbari,2.5,1871,3,23,তামিম খান,"৫০, মধ্য রায়হার গলি, Kotbari, Cumilla",7237638.53
Jhawtala,3.8,1568,2,5,আরিয়া সরকার,"৪৬, শ্যামচর পাড়া, Jhawtala, Cumilla",7775270.25
Chawkbazar,2.2,1627,2,6,অনিন্দিতা বোস,"৬০, মধুডাঙ্গা মহল্লা, Chawkbazar, Cumilla",7005299.91
Kotbari,2.5,800,2,12,অঞ্জনা বিশ্বাস,"২০, করিমঘাট, Kotbari, Cumilla",3340781.27
Bagichagaon,3.5,1848,3,8,প্রদ্যুম্ন মৃধা,"৮৩৬, পলাশসড়ক, Bagichagaon, Cumilla",8337583.03
Tomsom Bridge,3.0,1696,3,22,আজম ইসলাম,"৯৮৫, বদরতলা পাড়া, Tomsom Bridge, Cumilla",6451193.55
Kandirpar,4.0,1674,3,8,আরিয়ান আলম,"৩৬, হাকিমপুর লেন, Kandirpar, Cumilla",7394695.31
Kotbari,2.5,1223,2,15,আজম সরকার,"১৩৯, জগন্নাথবাজার সেন্টার, Kotbari, Cumilla",5194000.34
Chawkbazar,2.2,800,2,4,আমায়া গঙ্গোপাধ্যায়,"৫, পুরাতন মনিরামস্ট্যান্ড, Chawkbazar, Cumilla",3128383.81
Kandirpar,4.0,1737,3,14,আনিস রহমান,"৯১১, শ্যামএভিনিউ, Kandirpar, Cumilla",8437430.85
Race Course,3.2,1060,2,15,প্রিয়তি কান্ত,"৬০, পশ্চিম গোপালদিয়া, Race Course, Cumilla",5099082.76
Shashongacha,2.0,1414,2,22,মুনতাসির খাতুন,"৩২০, কবিরগাঁ, Shashongacha, Cumilla",5594144.34
Dharmapur,1.8,1036,2,2,বিনা বর্মন,"৪৩, পশ্চিম বেগমঘাট, Dharmapur, Cumilla",4642006.46
Dharmapur,1.8,2259,4,10,আকাশ দাস,"৬৫, পশ্চিম মনোহরগাঁ, Dharmapur, Cumilla",8050675.86
Kandirpar,4.0,1418,2,3,অহনা সরকার,"৬৫, হোসেনগাঁ স্টেশন, Kandirpar, Cumilla",7357317.03
Race Course,3.2,1728,3,0,মুশফিক মিঞা,"৩৯৩, নতুন দেববাড়ি মহল্লা, Race Course, Cumilla",6998388.72
Race Course,3.2,1525,2,1,আনন্দ মন্ডল,"৫৬, পুরাতন হাজীচত্বর, Race Course, Cumilla",7618175.62
Kandirpar,4.0,1260,2,1,শুভশ্রী প্রামানিক,"২, ফকিরএভিনিউ, Kandirpar, Cumilla",6947247.86
Police Line,3.1,1613,2,2,প্রদীপ মোড়ল,"৭, পূর্ব হরিরামডাঙ্গা চত্বর, Police Line, Cumilla",7305306.7
Kandirpar,4.0,2100,3,0,ইউসুফ হাকিম,"২, নতুন দাউদমাটি এভিনিউ, Kandirpar, Cumilla",9220119.04
Jhawtala,3.8,1328,2,1,প্রিয়াঙ্কা জামান,"৯৯৬, দক্ষিণ রামহাট লেন, Jhawtala, Cumilla",5987128.65
Shashongacha,2.0,1906,3,19,লতা সিনহা,"৭৭৬, পুরাতন গৌরডাঙ্গা, Shashongacha, Cumilla",6894893.51
Kotbari,2.5,2013,3,14,অলোকা গঙ্গোপাধ্যায়,"৪, নতুন সদরস্ট্যান্ড, Kotbari, Cumilla",7571715.11
Shashongacha,2.0,1769,3,15,প্রদীপ চন্দ্র,"৩২৭, বাঘারগড় স্ট্যান্ড, Shashongacha, Cumilla",6681759.43
Kotbari,2.5,1881,3,8,সজীব মন্ডল,"৭৬, মধ্য কালীপুর, Kotbari, Cumilla",6725935.53
Police Line,3.1,1545,2,21,রাহুল বিশ্বাস,"৬২, পশ্চিম দেবীনগর, Police Line, Cumilla",7383650.81
Shashongacha,2.0,2089,3,6,চয়ন মৃধা,"৯৫৬, কুমারপাড়া, Shashongacha, Cumilla",7900235.95
Race Course,3.2,1916,3,11,মুশফিক মোড়ল,"১৩, পুরাতন সৈয়দগড়, Race Course, Cumilla",7683712.96
Tomsom Bridge,3.0,1189,2,5,নয়ন বিশ্বাস,"৩৯, পূর্ব মিরগড়, Tomsom Bridge, Cumilla",5208529.56
Dharmapur,1.8,1709,3,16,সাবের হাকিম,"৩৬, দেবডাঙ্গা রোড, Dharmapur, Cumilla",6444973.88
Bagichagaon,3.5,1663,3,1,প্রীতি আরা,"৯৮৬, দক্ষিণ মিরগঞ্জ, Bagichagaon, Cumilla",8441333.54
Kandirpar,4.0,1923,3,13,আরিয়ান আলম,"৩৭, মধ্য মনিরামপার্ক, Kandirpar, Cumilla",9202568.99
Dharmapur,1.8,2006,3,17,আজাদ সুলতানা,"৫৬, রায়কর্নার, Dharmapur, Cumilla",7145851.87
Jhawtala,3.8,1641,2,18,শান্ত ইসলাম,"৮৫, হাকিমগড়, Jhawtala, Cumilla",7348072.06
Police Line,3.1,1960,3,22,আরিয়ান দে,"৮৬৭, শাজাহানগড় চত্বর, Police Line, Cumilla",7423675.24
Kandirpar,4.0,1494,2,6,কাজল মন্ডল,"৫, দক্ষিণ শিবগড়, Kandirpar, Cumilla",7477590.88
Jhawtala,3.8,2030,3,6,আব্বাস ইসলাম,"৩, দাউদতলা চত্বর, Jhawtala, Cumilla",9848493.02
Bagichagaon,3.5,1882,3,18,ইমতিয়াজ হাকিম,"৩, সৈয়দখালি লেন, Bagichagaon, Cumilla",7844174.27
Shashongacha,2.0,2525,4,6,নাদিম চৌধুরী,"৯৭, রানীবাজার মহল্লা, Shashongacha, Cumilla",9683648.5
Police Line,3.1,1813,3,17,আরিয়া আওয়াল,"৩৯, দক্ষিণ সুবর্ণগ্রাম, Police Line, Cumilla",6991499.28
Kotbari,2.5,1581,2,21,শাওন খান,"৫৩, গৌরডাঙ্গা মহল্লা, Kotbari, Cumilla",6247551.99
Tomsom Bridge,3.0,1505,2,1,মাধু তালুকদার,"৫৮, নতুন কুমারখালি পাড়া, Tomsom Bridge, Cumilla",6662092.61
Chawkbazar,2.2,1726,3,7,নন্দিতা হোসাইন,"৪৩, বিরামডাঙ্গা পাড়া, Chawkbazar, Cumilla",7521563.27
Kotbari,2.5,2187,3,22,সৌম্য পাণ্ডে,"১৩, নতুন রানীপাড়া, Kotbari, Cumilla",9520649.53
Police Line,3.1,1518,2,4,নিশিতা পাল,"৮০১, কেশবতলা, Police Line, Cumilla",6519016.46
